Participant_ID,age,backcount1,backcount10,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,bestgrade2,bestgrade3,bestgrade4,bestgrade5,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,div3filler,elm_01,elm_02,elm_03,elm_04,elm_05,ethnicity,gender,instructbig5,instructintrinsic,instructmli,instructnfc,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,kposition,kratio,lposition,lratio,major,mcdv1,mcdv2,mcfiller1,mcfiller2,mcfiller3,mcmost1,mcmost2,mcmost3,mcmost4,mcmost5,mcsome1,mcsome2,mcsome3,mcsome4,mcsome5,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nposition,nratio,pate_01,pate_02,pate_03,pate_04,pate_05,rposition,rratio,sarcasm,selfesteem_01,stress_01,stress_02,stress_03,stress_04,tempest1,tempest2,tempest3,tempfollowup1,tempfollowup2,tempfollowup3,vposition,vratio,worstgrade2,worstgrade3,worstgrade4,worstgrade5,year,Station,Temperatureinlab,OrderofTasks,ClipboardWeight,IIResponse,SRCondition,SRMeetingResponse,SRConfidenceResponse,SRTFCorrect,NumberofDays,Pool1,Pool2a,Pool2b,Pool2c,Pool2d,Pool2e,Pool3,Pool4,Pool5a,Pool5b,Pool6,Pool7a,Pool7b,Pool7c,Pool7d,Pool7e,Pool8,Pool9,Pool10,Pool11,Pool12,Pool13,Pool14,Pool15,Pool16a,Pool16b,Pool16c,Pool17,Pool18,Pool19a,Pool19b,Pool20,ClipBoardMaterial,Persistence,anagrams_order,attention_order,availinstruct_order,availk_order,availl_order,availn_order,availr_order,availv_order,bestgrade_order,bigfive_order,compcode_order,consent_order,debrief_order,demographics_order,elmques_order,elmstrong_order,elmweak_order,filler1_order,filler2_order,galinskyvignette_order,highpower_order,inlab_order,intrinsic_order,lowpower_order,mcfiller_order,mcmost_order,mcsome_order,moninvignette_order,mood_order,nfc_order,participantid_order,participation_order,selfesteem_order,startpage_order,stress_order,stroop_order,stroopinstructions_order,stroopinstructionstest_order,stroopprac_order,tempagenf_order,tempagenm_order,tempcomf_order,tempcomm_order,tempestimate_order,tempfollowup_order,welcome_order,worstgrade_order,MonthComputer,DayComputer,YearComputer,DaysSinceMonthComputer,DaysSinceAugComputer,MonthLab,DayLab,YearLab,DaysSinceMonthLab,DaysSinceAugLab,MonthStart,DayStart,YearStart,DaysSinceMonthStart,DaysSinceAugStart,DaysInComp,DaysInLab,AttentionCheck,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Intrinsic,Mood,NFC,ReportedAttention,ReportedEffort,SelfEsteem,Stress,PowerCond,MostEndorse,SomeEndorse,CredCond,Genderfactor,SubDistCond,K1st,L1st,N1st,R1st,V1st,AvailFirst,AvailSign,TempCond4,TempCond,TargetGender,ArgumentQuality,NFCcenter,ELMCond,CBReject
29,18,357,330.0,354,351,348,345,342,339,336.0,333.0,A,10.0,4.0,1.0,5.0,5.0,7.0,4.0,5.0,6.0,7.0,1.0,7.0,1.0,"3, 9, 6, 9, 6, 3, 3, 9",9.0,7.0,7.0,4.0,7.0,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,10,2.0,12,Psychology,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,,10,4.0,4.0,1.0,1.0,2.0,2.0,12,5.0,5.0,3.0,3.0,3.0,3.0,70,6.0,2.0,7.0,7.0,5.0,1.0,10,,,,,1,1,72.0,II-SR,10.0,7,C,Monday,5,,92,1,1,0,0,0,0,3.0,0.25,0.0,,0,1,0,0,0,0,1,1.0,1.0,3.0,15.0,160,500.0,30.0,1,0,0,1,0,1,0.125,"We draw from 8 courses, and this is a fairly small and tightknit campus and student community.  I imagine we have more than the typical amount of participant _cross-talk_, meaning the undesirable discussion of studies, although I doubt that is critical for this project.",Plastic,92.00000768,20.0,31.0,2.0,4.0,6.0,3.0,7.0,5.0,25.0,29.0,,,36.0,35.0,19.0,,18.0,15.0,16.0,17.0,,26.0,33.0,14.0,9.0,8.0,,10.0,28.0,32.0,37.0,27.0,34.0,0.0,30.0,24.0,21.0,23.0,22.0,,,11.0,,13.0,12.0,1.0,,9.0,9.0,14.0,31.0,40.0,9.0,9.0,14,31.0,40.0,8,25,14,0,25,0.16304347800000002,0.16304347800000002,Pass,6.0,7.0,3.5,5.0,2.5,2.8,4.0,2.666666667,4.0,4.0,5.0,3.0,LowPower,5.0,,Credentials,Female,BestGrade,1.0,0.0,,0.0,1.0,,,CommunalFemale,Communal,FemaleTarget,6.8,-0.515873016,-1.0,0.0
30,18,357,330.0,354,351,348,345,342,339,336.0,333.0,,,,,6.0,3.0,7.0,2.0,6.0,5.0,6.0,2.0,7.0,2.0,3 9 6 9 4 3 3 9,8.0,8.0,9.0,9.0,9.0,6,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,8,1.0,2,Integrated Social Studies,0.0,2.0,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,5,3.0,3.0,1.0,1.0,2.0,2.0,9,5.0,6.0,2.0,5.0,4.0,2.0,72,6.0,3.0,6.0,6.0,4.0,1.0,2,c,8.0,1.0,7.0,1,1,72.0,II-SR,20.0,7,C,Friday,5,,92,1,1,0,0,0,0,3.0,0.25,0.0,,0,1,0,0,0,0,1,1.0,1.0,3.0,15.0,160,500.0,30.0,1,0,0,1,0,1,0.125,"We draw from 8 courses, and this is a fairly small and tightknit campus and student community.  I imagine we have more than the typical amount of participant _cross-talk_, meaning the undesirable discussion of studies, although I doubt that is critical for this project.",Plastic,144.99999619999997,11.0,29.0,2.0,5.0,7.0,3.0,6.0,4.0,,31.0,,,36.0,35.0,19.0,18.0,,21.0,22.0,23.0,20.0,12.0,32.0,,25.0,,24.0,26.0,30.0,34.0,37.0,28.0,33.0,0.0,27.0,16.0,13.0,15.0,14.0,8.0,,,,10.0,9.0,1.0,17.0,9.0,9.0,14.0,31.0,40.0,9.0,9.0,14,31.0,40.0,8,25,14,0,25,0.16304347800000002,0.16304347800000002,Pass,6.0,6.5,4.5,5.5,1.5,2.4666666669999997,6.0,2.666666667,3.0,3.0,6.0,1.75,HighPower,,1.0,NoCredentials,Male,WorstGrade,0.0,1.0,0.0,0.0,1.0,2.0,-,AgenticFemale,Agentic,FemaleTarget,8.6,-0.515873016,1.0,0.0
34,19,357,328.0,354,351,348,345,341,338,335.0,331.0,99%,1.0,3.0,1.0,5.0,3.0,6.0,5.0,5.0,4.0,5.0,1.0,4.0,4.0,"3,9,63,90,24,18,36,12,15,30",7.0,6.0,5.0,6.0,6.0,6,1,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2,2.0,6,Psychology,0.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,,2.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,1.0,3,3.0,5.0,1.0,1.0,4.0,2.0,5,2.0,4.0,4.0,4.0,2.0,3.0,75 degrees,4.0,4.0,7.0,6.0,5.0,1.0,5,,,,,1,1,71.0,II-SR,20.0,7,B,Monday,5,Yes,92,1,1,0,0,0,0,3.0,0.25,0.0,,0,1,0,0,0,0,1,1.0,1.0,3.0,15.0,160,500.0,30.0,1,0,0,1,0,1,0.125,"We draw from 8 courses, and this is a fairly small and tightknit campus and student community.  I imagine we have more than the typical amount of participant _cross-talk_, meaning the undesirable discussion of studies, although I doubt that is critical for this project.",Plastic,206.0000035,10.0,33.0,15.0,17.0,20.0,18.0,19.0,16.0,14.0,30.0,,,36.0,35.0,22.0,,21.0,4.0,5.0,6.0,,2.0,34.0,3.0,8.0,7.0,,9.0,31.0,32.0,37.0,29.0,27.0,0.0,28.0,26.0,23.0,25.0,24.0,,,11.0,,13.0,12.0,1.0,,9.0,11.0,14.0,31.0,42.0,9.0,11.0,14,31.0,42.0,8,25,14,0,25,0.184782609,0.184782609,Pass,4.5,6.5,4.5,5.0,4.5,2.6,6.0,3.0,3.0,5.0,4.0,3.25,LowPower,4.0,,Credentials,Female,BestGrade,0.0,0.0,1.0,0.0,1.0,2.0,-,CommunalFemale,Communal,FemaleTarget,6.0,-0.182539683,-1.0,0.0
36,18,357,330.0,354,351,348,345,342,339,336.0,333.0,,,,,5.0,5.0,6.0,5.0,3.0,3.0,5.0,2.0,4.0,2.0,"3, 9, 6",5.0,6.0,6.0,7.0,6.0,6,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,4,2.0,7,Nursing,0.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,8,4.0,4.0,1.0,1.0,1.0,2.0,7,5.0,6.0,4.0,3.0,3.0,4.0,70 degrees,5.0,3.0,7.0,7.0,6.0,2.0,8,B,7.0,4.0,8.0,1,1,69.0,SR-II,20.0,6,C,Monday,5,,92,1,1,0,0,0,0,3.0,0.25,0.0,,0,1,0,0,0,0,1,1.0,1.0,3.0,15.0,160,500.0,30.0,1,0,0,1,0,1,0.125,"We draw from 8 courses, and this is a fairly small and tightknit campus and student community.  I imagine we have more than the typical amount of participant _cross-talk_, meaning the undesirable discussion of studies, although I doubt that is critical for this project.",Plastic,141.00000469999998,10.0,31.0,16.0,17.0,18.0,19.0,20.0,21.0,,28.0,,,36.0,35.0,3.0,2.0,,12.0,13.0,14.0,11.0,26.0,34.0,,5.0,4.0,,6.0,29.0,30.0,37.0,27.0,33.0,0.0,32.0,25.0,22.0,24.0,23.0,,,7.0,,9.0,8.0,1.0,15.0,9.0,12.0,14.0,31.0,43.0,9.0,12.0,14,31.0,43.0,8,25,14,0,25,0.19565217399999998,0.19565217399999998,Pass,4.5,6.0,5.0,4.0,4.5,2.5333333330000003,5.5,2.5,4.0,4.0,6.0,3.5,HighPower,5.0,,Credentials,Female,WorstGrade,1.0,0.0,0.0,0.0,0.0,1.0,-,CommunalFemale,Communal,FemaleTarget,6.0,-0.682539683,1.0,0.0
38,18,357,330.0,354,351,348,345,342,339,336.0,333.0,A,3.0,4.0,1.0,5.0,4.0,6.0,6.0,3.0,7.0,7.0,1.0,3.0,1.0,"3, 9, 6, 9, 6, 3, 3, 9",9.0,8.0,9.0,8.0,9.0,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,30,2.0,25,nursing,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,3.0,4.0,2.0,4.0,5.0,1.0,3.0,4.0,1.0,7,5.0,5.0,1.0,1.0,3.0,2.0,20,5.0,1.0,3.0,4.0,2.0,5.0,69,6.0,2.0,7.0,6.0,5.0,2.0,30,,,,,1,1,69.0,II-SR,20.0,7,A,Friday,5,Yes,92,1,1,0,0,0,0,3.0,0.25,0.0,,0,1,0,0,0,0,1,1.0,1.0,3.0,15.0,160,500.0,30.0,1,0,0,1,0,1,0.125,"We draw from 8 courses, and this is a fairly small and tightknit campus and student community.  I imagine we have more than the typical amount of participant _cross-talk_, meaning the undesirable discussion of studies, although I doubt that is critical for this project.",Plastic,133.999998,21.0,32.0,15.0,18.0,19.0,17.0,16.0,20.0,26.0,27.0,,,36.0,35.0,3.0,,2.0,9.0,10.0,11.0,,22.0,34.0,8.0,24.0,23.0,,25.0,28.0,29.0,37.0,31.0,30.0,0.0,33.0,7.0,4.0,6.0,5.0,12.0,,,,14.0,13.0,1.0,,9.0,12.0,14.0,31.0,43.0,9.0,12.0,14,31.0,43.0,8,25,14,0,25,0.19565217399999998,0.19565217399999998,Pass,5.0,6.5,3.0,5.5,5.5,2.266666667,4.5,1.8333333330000001,5.0,5.0,1.0,3.5,LowPower,5.0,,Credentials,Female,BestGrade,0.0,0.0,1.0,0.0,0.0,1.0,-,AgenticFemale,Agentic,FemaleTarget,8.6,-1.3492063490000001,-1.0,0.0
40,18,357,330.0,354,351,348,345,342,339,336.0,333.0,,,,,6.0,5.0,6.0,5.0,7.0,3.0,6.0,5.0,6.0,2.0,"3, 9, 6",7.0,7.0,8.0,8.0,9.0,6,1,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,7,1.0,3,Education- Middle Grades,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,3.0,2.0,2.0,3.0,2.0,1.0,4.0,4.0,1.0,4,4.0,4.0,1.0,1.0,2.0,1.0,4,5.0,5.0,3.0,3.0,4.0,4.0,75,6.0,4.0,7.0,6.0,6.0,1.0,2,C,8.0,2.0,6.0,1,1,69.0,SR-II,20.0,7,B,Friday,4,Yes,92,1,1,0,0,0,0,3.0,0.25,0.0,,0,1,0,0,0,0,1,1.0,1.0,3.0,15.0,160,500.0,30.0,1,0,0,1,0,1,0.125,"We draw from 8 courses, and this is a fairly small and tightknit campus and student community.  I imagine we have more than the typical amount of participant _cross-talk_, meaning the undesirable discussion of studies, although I doubt that is critical for this project.",Plastic,240.000002,9.0,33.0,19.0,20.0,24.0,22.0,21.0,23.0,,28.0,,,36.0,35.0,26.0,25.0,,16.0,17.0,18.0,15.0,10.0,30.0,,12.0,11.0,,13.0,27.0,29.0,37.0,31.0,34.0,0.0,32.0,8.0,5.0,7.0,6.0,,2.0,,,4.0,3.0,1.0,14.0,9.0,15.0,14.0,31.0,46.0,9.0,15.0,14,31.0,46.0,8,25,14,0,25,0.22826087,0.22826087,Pass,6.5,4.5,5.5,4.5,3.5,2.733333333,5.5,2.666666667,4.0,4.0,5.0,3.0,HighPower,3.0,,Credentials,Female,WorstGrade,0.0,1.0,1.0,1.0,1.0,4.0,+,AgenticMale,Agentic,MaleTarget,7.8,-0.515873016,1.0,0.0
41,18,357,330.0,354,351,348,345,342,339,336.0,333.0,A,5.0,4.0,1.0,4.0,5.0,6.0,5.0,5.0,5.0,6.0,1.0,2.0,4.0,"9,9,63,9",6.0,5.0,5.0,5.0,6.0,6,2,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,6,2.0,3,sports management,3.0,-2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,7.0,7.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,20,4.0,4.0,1.0,1.0,2.0,2.0,30,5.0,5.0,4.0,2.0,1.0,4.0,70,5.0,3.0,6.0,6.0,4.0,1.0,3,,,,,2,1,69.0,II-SR,10.0,7,C,Monday,5,,92,1,1,0,0,0,0,3.0,0.25,0.0,,0,1,0,0,0,0,1,1.0,1.0,3.0,15.0,160,500.0,30.0,1,0,0,1,0,1,0.125,"We draw from 8 courses, and this is a fairly small and tightknit campus and student community.  I imagine we have more than the typical amount of participant _cross-talk_, meaning the undesirable discussion of studies, although I doubt that is critical for this project.",Plastic,90.99999676,18.0,33.0,8.0,12.0,9.0,11.0,13.0,10.0,22.0,31.0,,,36.0,35.0,7.0,,6.0,15.0,16.0,17.0,,23.0,29.0,14.0,20.0,19.0,,21.0,30.0,27.0,37.0,34.0,28.0,0.0,32.0,5.0,2.0,4.0,3.0,,24.0,,,26.0,25.0,1.0,,9.0,15.0,14.0,31.0,46.0,9.0,15.0,14,31.0,46.0,8,25,14,0,25,0.22826087,0.22826087,Pass,4.5,6.5,3.5,4.5,5.5,2.8,1.0,3.0,4.0,4.0,5.0,4.25,LowPower,2.0,,Credentials,Male,BestGrade,1.0,0.0,0.0,0.0,1.0,2.0,-,AgenticMale,Agentic,MaleTarget,5.4,-0.182539683,-1.0,0.0
42,18,357,330.0,354,351,348,345,342,339,336.0,333.0,,,,,6.0,5.0,7.0,6.0,7.0,5.0,7.0,4.0,3.0,3.0,"90, 3, 321, 21, 3213",6.0,4.0,3.0,4.0,5.0,6,1,1.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,10,2.0,20,Psychology and Religion,-1.0,1.0,2.0,0.0,2.0,,,,,,1.0,2.0,2.0,1.0,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,5.0,2.0,35,4.0,4.0,1.0,1.0,1.0,2.0,30,5.0,3.0,4.0,3.0,4.0,2.0,69-70 degrees,5.0,3.0,7.0,7.0,4.0,2.0,13,C+,1.0,6.0,10.0,1,1,69.0,II-SR,20.0,7,C,Friday,5,,92,1,1,0,0,0,0,3.0,0.25,0.0,,0,1,0,0,0,0,1,1.0,1.0,3.0,15.0,160,500.0,30.0,1,0,0,1,0,1,0.125,"We draw from 8 courses, and this is a fairly small and tightknit campus and student community.  I imagine we have more than the typical amount of participant _cross-talk_, meaning the undesirable discussion of studies, although I doubt that is critical for this project.",Plastic,240.000002,22.0,31.0,9.0,14.0,12.0,11.0,10.0,13.0,,28.0,,,36.0,35.0,16.0,15.0,,3.0,4.0,5.0,2.0,17.0,27.0,,7.0,,6.0,8.0,30.0,33.0,37.0,32.0,34.0,0.0,29.0,26.0,23.0,25.0,24.0,,,19.0,,21.0,20.0,1.0,18.0,9.0,16.0,14.0,31.0,47.0,9.0,16.0,14,31.0,47.0,8,25,14,0,25,0.239130435,0.239130435,Pass,6.0,5.5,4.5,5.0,5.5,3.066666667,4.0,3.333333333,4.0,4.0,3.0,2.75,HighPower,,2.0,NoCredentials,Female,WorstGrade,1.0,0.0,0.0,0.0,0.0,1.0,-,CommunalFemale,Communal,FemaleTarget,4.4,0.150793651,1.0,0.0
45,18,357,330.0,354,351,348,345,342,339,336.0,333.0,A,10.0,1.0,1.0,2.0,5.0,6.0,4.0,7.0,2.0,5.0,2.0,6.0,2.0,39696339,7.0,3.0,1.0,5.0,6.0,6,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,15,1.0,8,Psychology,0.0,3.0,2.0,0.0,1.0,,,,,,2.0,2.0,2.0,1.0,1.0,4.0,6.0,1.0,2.0,5.0,1.0,4.0,4.0,1.0,15,3.0,4.0,1.0,1.0,2.0,,20,5.0,1.0,3.0,3.0,4.0,2.0,60,4.0,2.0,7.0,5.0,1.0,2.0,30,,,,,1,1,70.0,II-SR,10.0,7,B,Friday,5,Yes,92,1,1,0,0,0,0,3.0,0.25,0.0,,0,1,0,0,0,0,1,1.0,1.0,3.0,15.0,160,500.0,30.0,1,0,0,1,0,1,0.125,"We draw from 8 courses, and this is a fairly small and tightknit campus and student community.  I imagine we have more than the typical amount of participant _cross-talk_, meaning the undesirable discussion of studies, although I doubt that is critical for this project.",Plastic,182.99999499999998,2.0,34.0,21.0,24.0,23.0,25.0,26.0,22.0,9.0,27.0,,,36.0,35.0,20.0,19.0,,16.0,17.0,18.0,15.0,14.0,33.0,,7.0,,6.0,8.0,30.0,29.0,37.0,28.0,32.0,0.0,31.0,13.0,10.0,12.0,11.0,,,3.0,,5.0,4.0,1.0,,9.0,16.0,14.0,31.0,47.0,9.0,16.0,14,31.0,47.0,8,25,14,0,25,0.239130435,0.239130435,Pass,6.5,6.0,4.0,4.0,3.0,2.333333333,3.0,2.166666667,3.0,4.0,1.0,2.5,HighPower,,3.0,NoCredentials,Female,BestGrade,,1.0,1.0,,0.0,,,CommunalFemale,Communal,FemaleTarget,4.4,-1.015873016,1.0,0.0
46,19,357,330.0,354,351,348,345,342,339,336.0,333.0,A,4.0,3.0,1.0,7.0,2.0,6.0,5.0,6.0,2.0,6.0,1.0,4.0,2.0,9,6.0,5.0,4.0,4.0,6.0,6,1,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,5,1.0,6,Exercise Science,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,4.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,8,4.0,4.0,1.0,1.0,1.0,1.0,5,3.0,6.0,3.0,3.0,3.0,3.0,73,5.0,2.0,6.0,6.0,2.0,2.0,4,,,,,2,1,70.0,II-SR,20.0,6,B,Monday,5,No (3 missed),92,1,1,0,0,0,0,3.0,0.25,0.0,,0,1,0,0,0,0,1,1.0,1.0,3.0,15.0,160,500.0,30.0,1,0,0,1,0,1,0.125,"We draw from 8 courses, and this is a fairly small and tightknit campus and student community.  I imagine we have more than the typical amount of participant _cross-talk_, meaning the undesirable discussion of studies, although I doubt that is critical for this project.",Plastic,79.00000401,21.0,34.0,12.0,13.0,17.0,15.0,14.0,16.0,22.0,30.0,,,36.0,35.0,8.0,,7.0,24.0,25.0,26.0,23.0,2.0,28.0,,19.0,18.0,,20.0,27.0,32.0,37.0,31.0,29.0,0.0,33.0,6.0,3.0,5.0,4.0,,,,9.0,11.0,10.0,1.0,,9.0,16.0,14.0,31.0,47.0,9.0,16.0,14,31.0,47.0,8,25,14,0,25,0.239130435,0.239130435,Pass,6.0,6.5,6.5,6.0,4.5,3.0,4.0,3.666666667,4.0,4.0,6.0,3.0,HighPower,4.0,,Credentials,Female,BestGrade,0.0,1.0,0.0,1.0,0.0,2.0,-,CommunalMale,Communal,MaleTarget,5.0,0.484126984,-1.0,0.0
48,18,357,328.0,354,351,348,345,341,338,335.0,331.0,A,2.0,1.0,1.0,6.0,2.0,6.0,2.0,5.0,5.0,6.0,1.0,6.0,3.0,369,9.0,7.0,9.0,8.0,8.0,6,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,1.0,4.0,1.0,4.0,2.0,30,1.0,4,Exercise Science,0.0,3.0,1.0,0.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,20,5.0,5.0,1.0,1.0,3.0,1.0,2,5.0,5.0,1.0,4.0,4.0,2.0,65,5.0,3.0,7.0,7.0,4.0,2.0,20,,,,,1,1,67.0,SR-II,20.0,7,C,Friday,5,,92,1,1,0,0,0,0,3.0,0.25,0.0,,0,1,0,0,0,0,1,1.0,1.0,3.0,15.0,160,500.0,30.0,1,0,0,1,0,1,0.125,"We draw from 8 courses, and this is a fairly small and tightknit campus and student community.  I imagine we have more than the typical amount of participant _cross-talk_, meaning the undesirable discussion of studies, although I doubt that is critical for this project.",Plastic,187.00000409999998,10.0,32.0,4.0,6.0,7.0,9.0,8.0,5.0,3.0,31.0,,,36.0,35.0,19.0,18.0,,12.0,13.0,14.0,11.0,2.0,33.0,,16.0,,15.0,17.0,29.0,34.0,37.0,30.0,28.0,0.0,27.0,26.0,23.0,25.0,24.0,,20.0,,,22.0,21.0,1.0,,9.0,18.0,14.0,31.0,49.0,9.0,18.0,14,31.0,49.0,8,25,14,0,25,0.260869565,0.260869565,Pass,5.0,6.5,4.5,6.0,2.0,2.266666667,7.0,3.333333333,5.0,5.0,5.0,1.75,HighPower,,0.0,NoCredentials,Female,BestGrade,0.0,1.0,0.0,1.0,0.0,2.0,-,AgenticMale,Agentic,MaleTarget,8.2,0.150793651,1.0,0.0
49,18,357,330.0,354,351,348,345,342,339,336.0,333.0,A,5.0,2.0,1.0,6.0,5.0,7.0,3.0,6.0,1.0,7.0,2.0,5.0,4.0,"3,9,6,9,6,3,3,9",7.0,5.0,6.0,4.0,4.0,6,2,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,1.0,3,1.0,6,Undecided,1.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,,,,,,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,6,5.0,4.0,1.0,1.0,2.0,2.0,13,4.0,5.0,3.0,4.0,3.0,4.0,63,5.0,4.0,7.0,6.0,5.0,1.0,5,,,,,1,1,67.0,II-SR,10.0,7,A,Monday,4,Yes,92,1,1,0,0,0,0,3.0,0.25,0.0,,0,1,0,0,0,0,1,1.0,1.0,3.0,15.0,160,500.0,30.0,1,0,0,1,0,1,0.125,"We draw from 8 courses, and this is a fairly small and tightknit campus and student community.  I imagine we have more than the typical amount of participant _cross-talk_, meaning the undesirable discussion of studies, although I doubt that is critical for this project.",Plastic,211.99999989999998,22.0,33.0,3.0,4.0,5.0,7.0,8.0,6.0,26.0,32.0,,,36.0,35.0,14.0,13.0,,10.0,11.0,12.0,,2.0,27.0,9.0,24.0,23.0,,25.0,31.0,29.0,37.0,28.0,30.0,0.0,34.0,21.0,18.0,20.0,19.0,,,,15.0,17.0,16.0,1.0,,9.0,18.0,14.0,31.0,49.0,9.0,18.0,14,31.0,49.0,8,25,14,0,25,0.260869565,0.260869565,Pass,5.0,6.5,6.5,5.0,3.0,2.866666667,4.0,2.833333333,5.0,4.0,5.0,3.0,LowPower,3.0,,Credentials,Male,BestGrade,1.0,1.0,1.0,0.0,1.0,4.0,+,CommunalMale,Communal,MaleTarget,5.2,-0.34920634899999997,1.0,0.0
54,18,357,330.0,354,351,348,345,342,339,336.0,333.0,,,,,5.0,6.0,7.0,3.0,5.0,6.0,6.0,1.0,4.0,1.0,3 9 6 9 6 3 3 9,3.0,1.0,2.0,2.0,3.0,6,1,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,7,2.0,2,Social Work,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,10,4.0,4.0,1.0,1.0,4.0,1.0,10,4.0,3.0,4.0,3.0,3.0,4.0,60,5.0,4.0,7.0,7.0,4.0,2.0,0,C,8.0,1.0,3.0,1,1,67.0,II-SR,20.0,6,C,Friday,5,,92,1,1,0,0,0,0,3.0,0.25,0.0,,0,1,0,0,0,0,1,1.0,1.0,3.0,15.0,160,500.0,30.0,1,0,0,1,0,1,0.125,"We draw from 8 courses, and this is a fairly small and tightknit campus and student community.  I imagine we have more than the typical amount of participant _cross-talk_, meaning the undesirable discussion of studies, although I doubt that is critical for this project.",Plastic,49.00000643,2.0,30.0,3.0,8.0,7.0,6.0,4.0,5.0,,31.0,,,36.0,35.0,26.0,25.0,,18.0,19.0,20.0,,12.0,32.0,17.0,10.0,9.0,,11.0,27.0,33.0,37.0,29.0,34.0,0.0,28.0,24.0,21.0,23.0,22.0,,,,13.0,15.0,14.0,1.0,16.0,10.0,10.0,14.0,61.0,71.0,10.0,10.0,14,61.0,71.0,8,25,14,0,25,0.5,0.5,Pass,6.0,7.0,3.5,4.0,3.5,3.066666667,5.0,3.833333333,4.0,4.0,3.0,3.5,LowPower,5.0,,Credentials,Female,WorstGrade,0.0,0.0,1.0,1.0,0.0,2.0,-,CommunalMale,Communal,MaleTarget,2.2,0.650793651,1.0,1.0
